tanggal,tanggal_clean,periode_data,tahun,bulan,nama_bulan,tahun_bulan,stasiun,pm10,pm25,so2,co,o3,no2,max,critical,categori,flag_tidak_sehat_plus,_baris_sumber,tanggal_raw,periode_data_raw,max_raw,critical_raw,categori_raw,stasiun_raw,row_param_max,jumlah_param_pada_max,flag_multi_param_max,critical_candidates_str,jumlah_critical_candidates,flag_multi_critical,critical_status,categori_expected,dedup_action,used_for_main_dashboard_kpi
2010-01-01,2010-01-01,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,60.0,,4.0,73.0,27.0,14.0,73.0,CO,SEDANG,False,2,2010-01-01,201001,73.0,CO,SEDANG,DKI1 Bunderan HI,73.0,1,False,CO,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-01-02,2010-01-02,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,32.0,,2.0,16.0,33.0,9.0,33.0,O3,BAIK,False,3,2010-01-02,201001,33.0,O3,BAIK,DKI1 Bunderan HI,33.0,1,False,O3,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-03,2010-01-03,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,27.0,,2.0,19.0,20.0,9.0,27.0,PM10,BAIK,False,4,2010-01-03,201001,27.0,PM10,BAIK,DKI1 Bunderan HI,27.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-04,2010-01-04,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,22.0,,2.0,16.0,15.0,6.0,22.0,PM10,BAIK,False,5,2010-01-04,201001,22.0,PM10,BAIK,DKI1 Bunderan HI,22.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-05,2010-01-05,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,25.0,,2.0,17.0,15.0,8.0,25.0,PM10,BAIK,False,6,2010-01-05,201001,25.0,PM10,BAIK,DKI1 Bunderan HI,25.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-06,2010-01-06,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,30.0,,3.0,22.0,19.0,11.0,30.0,PM10,BAIK,False,7,2010-01-06,201001,30.0,PM10,BAIK,DKI1 Bunderan HI,30.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-07,2010-01-07,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,41.0,,4.0,24.0,27.0,13.0,41.0,PM10,BAIK,False,8,2010-01-07,201001,41.0,PM10,BAIK,DKI1 Bunderan HI,41.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-08,2010-01-08,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,64.0,,8.0,51.0,19.0,15.0,64.0,PM10,SEDANG,False,9,2010-01-08,201001,64.0,PM10,SEDANG,DKI1 Bunderan HI,64.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-01-09,2010-01-09,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,55.0,,5.0,39.0,23.0,16.0,55.0,PM10,SEDANG,False,10,2010-01-09,201001,55.0,PM10,SEDANG,DKI1 Bunderan HI,55.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-01-10,2010-01-10,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,34.0,,5.0,23.0,26.0,12.0,34.0,PM10,BAIK,False,11,2010-01-10,201001,34.0,PM10,BAIK,DKI1 Bunderan HI,34.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-11,2010-01-11,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,55.0,,10.0,32.0,23.0,16.0,55.0,PM10,SEDANG,False,12,2010-01-11,201001,55.0,PM10,SEDANG,DKI1 Bunderan HI,55.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-01-12,2010-01-12,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,45.0,,4.0,33.0,9.0,17.0,45.0,PM10,BAIK,False,13,2010-01-12,201001,45.0,PM10,BAIK,DKI1 Bunderan HI,45.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-13,2010-01-13,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,28.0,,5.0,29.0,10.0,12.0,29.0,CO,BAIK,False,14,2010-01-13,201001,29.0,CO,BAIK,DKI1 Bunderan HI,29.0,1,False,CO,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-14,2010-01-14,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,38.0,,6.0,28.0,15.0,10.0,38.0,PM10,BAIK,False,15,2010-01-14,201001,38.0,PM10,BAIK,DKI1 Bunderan HI,38.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-15,2010-01-15,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,35.0,,5.0,33.0,17.0,17.0,35.0,PM10,BAIK,False,16,2010-01-15,201001,35.0,PM10,BAIK,DKI1 Bunderan HI,35.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-16,2010-01-16,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,54.0,,5.0,38.0,17.0,18.0,54.0,PM10,SEDANG,False,17,2010-01-16,201001,54.0,PM10,SEDANG,DKI1 Bunderan HI,54.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-01-17,2010-01-17,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,44.0,,4.0,28.0,22.0,14.0,44.0,PM10,BAIK,False,18,2010-01-17,201001,44.0,PM10,BAIK,DKI1 Bunderan HI,44.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-18,2010-01-18,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,38.0,,4.0,29.0,24.0,15.0,38.0,PM10,BAIK,False,19,2010-01-18,201001,38.0,PM10,BAIK,DKI1 Bunderan HI,38.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-19,2010-01-19,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,40.0,,3.0,43.0,23.0,23.0,43.0,CO,BAIK,False,20,2010-01-19,201001,43.0,CO,BAIK,DKI1 Bunderan HI,43.0,1,False,CO,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-20,2010-01-20,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,61.0,,5.0,63.0,16.0,17.0,63.0,CO,SEDANG,False,21,2010-01-20,201001,63.0,CO,SEDANG,DKI1 Bunderan HI,63.0,1,False,CO,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-01-21,2010-01-21,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,36.0,,4.0,27.0,23.0,13.0,36.0,PM10,BAIK,False,22,2010-01-21,201001,36.0,PM10,BAIK,DKI1 Bunderan HI,36.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-22,2010-01-22,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,51.0,,4.0,45.0,14.0,13.0,51.0,PM10,SEDANG,False,23,2010-01-22,201001,51.0,PM10,SEDANG,DKI1 Bunderan HI,51.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-01-23,2010-01-23,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,35.0,,3.0,30.0,20.0,14.0,35.0,PM10,BAIK,False,24,2010-01-23,201001,35.0,PM10,BAIK,DKI1 Bunderan HI,35.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-24,2010-01-24,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,56.0,,6.0,46.0,30.0,14.0,56.0,PM10,SEDANG,False,25,2010-01-24,201001,56.0,PM10,SEDANG,DKI1 Bunderan HI,56.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-01-25,2010-01-25,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,59.0,,4.0,38.0,18.0,15.0,59.0,PM10,SEDANG,False,26,2010-01-25,201001,59.0,PM10,SEDANG,DKI1 Bunderan HI,59.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-01-26,2010-01-26,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,43.0,,5.0,42.0,19.0,24.0,43.0,PM10,BAIK,False,27,2010-01-26,201001,43.0,PM10,BAIK,DKI1 Bunderan HI,43.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-27,2010-01-27,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,54.0,,8.0,38.0,40.0,16.0,54.0,PM10,SEDANG,False,28,2010-01-27,201001,54.0,PM10,SEDANG,DKI1 Bunderan HI,54.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-01-28,2010-01-28,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,72.0,,8.0,55.0,20.0,17.0,72.0,PM10,SEDANG,False,29,2010-01-28,201001,72.0,PM10,SEDANG,DKI1 Bunderan HI,72.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-01-29,2010-01-29,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,51.0,,8.0,24.0,19.0,11.0,51.0,PM10,SEDANG,False,30,2010-01-29,201001,51.0,PM10,SEDANG,DKI1 Bunderan HI,51.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-01-30,2010-01-30,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,47.0,,8.0,32.0,19.0,12.0,47.0,PM10,BAIK,False,31,2010-01-30,201001,47.0,PM10,BAIK,DKI1 Bunderan HI,47.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-01-31,2010-01-31,201001,2010,1,Januari,2010-01,DKI1 Bunderan HI,32.0,,5.0,25.0,26.0,10.0,32.0,PM10,BAIK,False,32,2010-01-31,201001,32.0,PM10,BAIK,DKI1 Bunderan HI,32.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-02-01,2010-02-01,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,41.0,,7.0,30.0,17.0,13.0,41.0,PM10,BAIK,False,33,2010-02-01,201002,41.0,PM10,BAIK,DKI1 Bunderan HI,41.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-02-02,2010-02-02,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,50.0,,4.0,30.0,23.0,12.0,50.0,PM10,BAIK,False,34,2010-02-02,201002,50.0,PM10,BAIK,DKI1 Bunderan HI,50.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-02-03,2010-02-03,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,49.0,,7.0,33.0,57.0,23.0,57.0,O3,SEDANG,False,35,2010-02-03,201002,57.0,O3,SEDANG,DKI1 Bunderan HI,57.0,1,False,O3,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-04,2010-02-04,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,59.0,,9.0,38.0,75.0,26.0,75.0,O3,SEDANG,False,36,2010-02-04,201002,75.0,O3,SEDANG,DKI1 Bunderan HI,75.0,1,False,O3,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-05,2010-02-05,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,63.0,,7.0,39.0,41.0,23.0,63.0,PM10,SEDANG,False,37,2010-02-05,201002,63.0,PM10,SEDANG,DKI1 Bunderan HI,63.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-06,2010-02-06,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,65.0,,8.0,59.0,24.0,15.0,65.0,PM10,SEDANG,False,38,2010-02-06,201002,65.0,PM10,SEDANG,DKI1 Bunderan HI,65.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-07,2010-02-07,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,60.0,,10.0,45.0,47.0,17.0,60.0,PM10,SEDANG,False,39,2010-02-07,201002,60.0,PM10,SEDANG,DKI1 Bunderan HI,60.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-08,2010-02-08,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,46.0,,5.0,31.0,42.0,17.0,46.0,PM10,BAIK,False,40,2010-02-08,201002,46.0,PM10,BAIK,DKI1 Bunderan HI,46.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-02-09,2010-02-09,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,52.0,,7.0,30.0,34.0,16.0,52.0,PM10,SEDANG,False,41,2010-02-09,201002,52.0,PM10,SEDANG,DKI1 Bunderan HI,52.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-10,2010-02-10,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,50.0,,8.0,31.0,39.0,14.0,50.0,PM10,BAIK,False,42,2010-02-10,201002,50.0,PM10,BAIK,DKI1 Bunderan HI,50.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-02-11,2010-02-11,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,47.0,,5.0,27.0,26.0,14.0,47.0,PM10,BAIK,False,43,2010-02-11,201002,47.0,PM10,BAIK,DKI1 Bunderan HI,47.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-02-12,2010-02-12,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,56.0,,6.0,33.0,45.0,20.0,56.0,PM10,SEDANG,False,44,2010-02-12,201002,56.0,PM10,SEDANG,DKI1 Bunderan HI,56.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-13,2010-02-13,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,55.0,,6.0,39.0,14.0,14.0,55.0,PM10,SEDANG,False,45,2010-02-13,201002,55.0,PM10,SEDANG,DKI1 Bunderan HI,55.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-14,2010-02-14,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,55.0,,6.0,61.0,16.0,13.0,61.0,CO,SEDANG,False,46,2010-02-14,201002,61.0,CO,SEDANG,DKI1 Bunderan HI,61.0,1,False,CO,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-15,2010-02-15,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,40.0,,4.0,30.0,63.0,22.0,63.0,O3,SEDANG,False,47,2010-02-15,201002,63.0,O3,SEDANG,DKI1 Bunderan HI,63.0,1,False,O3,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-16,2010-02-16,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,56.0,,4.0,43.0,25.0,20.0,56.0,PM10,SEDANG,False,48,2010-02-16,201002,56.0,PM10,SEDANG,DKI1 Bunderan HI,56.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-17,2010-02-17,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,52.0,,4.0,34.0,30.0,17.0,52.0,PM10,SEDANG,False,49,2010-02-17,201002,52.0,PM10,SEDANG,DKI1 Bunderan HI,52.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-18,2010-02-18,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,41.0,,5.0,26.0,14.0,10.0,41.0,PM10,BAIK,False,50,2010-02-18,201002,41.0,PM10,BAIK,DKI1 Bunderan HI,41.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-02-19,2010-02-19,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,37.0,,4.0,43.0,17.0,17.0,43.0,CO,BAIK,False,51,2010-02-19,201002,43.0,CO,BAIK,DKI1 Bunderan HI,43.0,1,False,CO,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-02-20,2010-02-20,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,52.0,,3.0,64.0,18.0,12.0,64.0,CO,SEDANG,False,52,2010-02-20,201002,64.0,CO,SEDANG,DKI1 Bunderan HI,64.0,1,False,CO,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-21,2010-02-21,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,61.0,,4.0,53.0,36.0,15.0,61.0,PM10,SEDANG,False,53,2010-02-21,201002,61.0,PM10,SEDANG,DKI1 Bunderan HI,61.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-22,2010-02-22,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,34.0,,4.0,31.0,23.0,16.0,34.0,PM10,BAIK,False,54,2010-02-22,201002,34.0,PM10,BAIK,DKI1 Bunderan HI,34.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-02-23,2010-02-23,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,57.0,,7.0,35.0,42.0,18.0,57.0,PM10,SEDANG,False,55,2010-02-23,201002,57.0,PM10,SEDANG,DKI1 Bunderan HI,57.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-24,2010-02-24,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,59.0,,4.0,44.0,93.0,24.0,93.0,O3,SEDANG,False,56,2010-02-24,201002,93.0,O3,SEDANG,DKI1 Bunderan HI,93.0,1,False,O3,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-25,2010-02-25,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,65.0,,6.0,55.0,26.0,26.0,65.0,PM10,SEDANG,False,57,2010-02-25,201002,65.0,PM10,SEDANG,DKI1 Bunderan HI,65.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-26,2010-02-26,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,68.0,,9.0,67.0,67.0,22.0,68.0,PM10,SEDANG,False,58,2010-02-26,201002,68.0,PM10,SEDANG,DKI1 Bunderan HI,68.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-27,2010-02-27,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,67.0,,8.0,47.0,47.0,19.0,67.0,PM10,SEDANG,False,59,2010-02-27,201002,67.0,PM10,SEDANG,DKI1 Bunderan HI,67.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-02-28,2010-02-28,201002,2010,2,Februari,2010-02,DKI1 Bunderan HI,65.0,,6.0,38.0,80.0,23.0,80.0,O3,SEDANG,False,60,2010-02-28,201002,80.0,O3,SEDANG,DKI1 Bunderan HI,80.0,1,False,O3,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-01,2010-03-01,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,60.0,,5.0,39.0,44.0,19.0,60.0,PM10,SEDANG,False,61,2010-03-01,201003,60.0,PM10,SEDANG,DKI1 Bunderan HI,60.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-02,2010-03-02,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,74.0,,8.0,56.0,68.0,27.0,74.0,PM10,SEDANG,False,62,2010-03-02,201003,74.0,PM10,SEDANG,DKI1 Bunderan HI,74.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-03,2010-03-03,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,54.0,,12.0,35.0,77.0,25.0,77.0,O3,SEDANG,False,63,2010-03-03,201003,77.0,O3,SEDANG,DKI1 Bunderan HI,77.0,1,False,O3,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-04,2010-03-04,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,59.0,,9.0,32.0,62.0,20.0,62.0,O3,SEDANG,False,64,2010-03-04,201003,62.0,O3,SEDANG,DKI1 Bunderan HI,62.0,1,False,O3,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-05,2010-03-05,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,62.0,,11.0,35.0,31.0,19.0,62.0,PM10,SEDANG,False,65,2010-03-05,201003,62.0,PM10,SEDANG,DKI1 Bunderan HI,62.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-06,2010-03-06,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,72.0,,10.0,54.0,43.0,23.0,72.0,PM10,SEDANG,False,66,2010-03-06,201003,72.0,PM10,SEDANG,DKI1 Bunderan HI,72.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-07,2010-03-07,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,59.0,,7.0,46.0,57.0,19.0,59.0,PM10,SEDANG,False,67,2010-03-07,201003,59.0,PM10,SEDANG,DKI1 Bunderan HI,59.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-08,2010-03-08,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,56.0,,7.0,37.0,39.0,18.0,56.0,PM10,SEDANG,False,68,2010-03-08,201003,56.0,PM10,SEDANG,DKI1 Bunderan HI,56.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-09,2010-03-09,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,45.0,,5.0,33.0,27.0,15.0,45.0,PM10,BAIK,False,69,2010-03-09,201003,45.0,PM10,BAIK,DKI1 Bunderan HI,45.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-03-10,2010-03-10,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,44.0,,8.0,37.0,41.0,19.0,44.0,PM10,BAIK,False,70,2010-03-10,201003,44.0,PM10,BAIK,DKI1 Bunderan HI,44.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-03-11,2010-03-11,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,51.0,,6.0,37.0,18.0,14.0,51.0,PM10,SEDANG,False,71,2010-03-11,201003,51.0,PM10,SEDANG,DKI1 Bunderan HI,51.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-12,2010-03-12,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,43.0,,6.0,42.0,39.0,20.0,43.0,PM10,BAIK,False,72,2010-03-12,201003,43.0,PM10,BAIK,DKI1 Bunderan HI,43.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-03-13,2010-03-13,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,74.0,,9.0,46.0,64.0,16.0,74.0,PM10,SEDANG,False,73,2010-03-13,201003,74.0,PM10,SEDANG,DKI1 Bunderan HI,74.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-14,2010-03-14,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,61.0,,9.0,27.0,27.0,13.0,61.0,PM10,SEDANG,False,74,2010-03-14,201003,61.0,PM10,SEDANG,DKI1 Bunderan HI,61.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-15,2010-03-15,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,52.0,,8.0,28.0,30.0,15.0,52.0,PM10,SEDANG,False,75,2010-03-15,201003,52.0,PM10,SEDANG,DKI1 Bunderan HI,52.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
2010-03-16,2010-03-16,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,40.0,,5.0,25.0,45.0,13.0,45.0,O3,BAIK,False,76,2010-03-16,201003,45.0,O3,BAIK,DKI1 Bunderan HI,45.0,1,False,O3,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-03-17,2010-03-17,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,50.0,,8.0,30.0,25.0,15.0,50.0,PM10,BAIK,False,77,2010-03-17,201003,50.0,PM10,BAIK,DKI1 Bunderan HI,50.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,BAIK,RETAINED_IN_FINAL_DATASET,True
2010-03-18,2010-03-18,201003,2010,3,Maret,2010-03,DKI1 Bunderan HI,58.0,,10.0,33.0,23.0,15.0,58.0,PM10,SEDANG,False,78,2010-03-18,201003,58.0,PM10,SEDANG,DKI1 Bunderan HI,58.0,1,False,PM10,1,False,VALID_SINGLE_CRITICAL,SEDANG,RETAINED_IN_FINAL_DATASET,True
